Date,Open,High,Low,Close,Volume,SMA,SD,Upper_Band,Lower_Band,VWAP,EMA12,EMA26,MACD,signalline,RSI,%K,%D,H-L,H-PC,L-PC,ATR
2022-10-11,17256.05078125,17261.80078125,16950.30078125,16983.55078125,282600,17371.17265625,393.3491911661321,18157.871038582263,16584.474273917738,16958.730661847345,17206.582471841957,17315.0013346843,-108.41886284234351,-86.92107689545858,31.69168799491557,21.61792506874427,37.3712913745079,311.5,20.80078125,290.69921875,263.4644252232143
2022-10-12,17025.55078125,17142.349609375,16960.05078125,17123.599609375,256000,17323.85009765625,360.39608521503897,18044.64226808633,16603.05792722617,16959.26132978749,17193.81587761627,17300.823429105832,-107.00755148956159,-90.9383718142792,37.16135995682677,38.5518783076202,34.09154261180163,182.298828125,158.798828125,23.5,263.97865513392856
2022-10-13,17087.349609375,17112.349609375,16956.94921875,17014.349609375,266400,17274.380078125,328.6657592623933,17931.711596649788,16617.04855960021,16959.58478693642,17166.20568250223,17279.603146162808,-113.39746366057807,-95.43019018353898,36.832177341103645,29.811620690935214,29.993808022433218,155.400390625,11.25,166.650390625,262.28934151785717
2022-10-14,17322.30078125,17348.55078125,17169.75,17185.69921875,227000,17239.79501953125,296.71098084199673,17833.216981215246,16646.373057847257,16960.68523468047,17169.20468807881,17272.647299687786,-103.4426116089744,-97.03267446862607,46.7892101523382,64.30758995652722,44.22369631836087,178.80078125,334.201171875,155.400390625,261.12513950892856
2022-10-17,17144.80078125,17328.55078125,17098.55078125,17311.80078125,212200,17228.842578125,289.3535128786058,17807.549603882213,16650.13555236779,16961.749347662106,17191.142548566684,17275.54755758128,-84.40500901459745,-94.50714137782035,57.31109053621236,82.8219451485989,58.98038526535377,230.0,142.8515625,87.1484375,252.62165178571428
2022-10-18,17438.75,17527.80078125,17434.05078125,17486.94921875,239500,17222.0775390625,281.13660063978995,17784.350740342077,16659.80433778292,16963.93175059482,17236.651267056426,17291.206939890075,-54.555672833648714,-86.51684766898602,60.96286817268117,94.7633020540194,80.63094571971516,93.75,216.0,122.25,251.32882254464286
2022-10-19,17568.150390625,17607.599609375,17472.849609375,17512.25,210500,17206.8775390625,254.25394681163908,17715.38543268578,16698.369645439223,16966.010745154308,17279.05107212467,17307.580499898217,-28.529427773548377,-74.9193636898985,65.83723661707627,88.91155180128513,88.83226633463447,134.75,120.650390625,14.099609375,245.43959263392858
2022-10-20,17423.099609375,17584.150390625,17421.0,17563.94921875,249600,17199.15751953125,239.84214672971567,17678.841812990682,16719.47322607182,16968.422181432998,17322.881556220873,17326.57077536872,-3.689219147847325,-60.67333478148827,67.97358242267183,94.92378523130178,92.86621302886876,163.150390625,71.900390625,91.25,240.13239397321428
2022-10-21,17622.849609375,17670.150390625,17520.75,17576.30078125,277700,17196.48251953125,235.03652125020247,17666.555562031655,16726.409477030847,16971.397207575577,17361.86912930228,17345.06929432289,16.799834979388834,-45.17870082931285,63.30657555432605,88.47905053048012,90.77146252102234,149.400390625,106.201171875,43.19921875,219.41810825892858
2022-10-24,17736.349609375,17777.55078125,17707.400390625,17730.75,45000,17216.6525390625,262.556270844035,17741.76508075057,16691.539997374428,16971.9926483394,17418.620032486542,17373.63823548416,44.981797002383246,-27.146601262973633,73.98203489721772,94.34260728316713,92.58181434831631,70.150390625,201.25,131.099609375,215.28599330357142
2022-10-25,17808.30078125,17811.5,17637.0,17656.349609375,251400,17248.65498046875,275.5367654802135,17799.728511429177,16697.58144950832,16975.142715151924,17455.193813546306,17394.579818735332,60.61399481097396,-9.594482048184116,63.211914491236364,81.98437861448652,88.2686788093779,174.5,80.75,93.75,199.18233816964286
2022-10-27,17771.400390625,17783.900390625,17654.5,17736.94921875,324600,17285.132421875,289.8370762743289,17864.80657442366,16705.458269326344,16979.30024931075,17498.540798962258,17419.940515032715,78.60028392954337,8.044471147361381,63.79041672539097,91.343375652592,89.22345385008187,129.400390625,127.55078125,1.849609375,197.38950892857142
2022-10-28,17756.400390625,17838.900390625,17723.69921875,17786.80078125,250000,17331.54248046875,292.247922577567,17916.038325623886,16747.046635313614,16982.717657622004,17542.888488544988,17447.115349567328,95.77313897765998,25.5902047134211,65.72104910612671,94.13688585665207,89.15488004124352,115.201171875,101.951171875,13.25,197.01813616071428
2022-10-31,17910.19921875,18022.80078125,17899.900390625,18012.19921875,227200,17391.2474609375,303.5877083360923,17998.422877609682,16784.072044265315,16986.549448069,17615.09013934576,17488.97341395123,126.11672539453139,45.69550884964316,73.32163867035226,99.01150932400932,94.83059027775113,122.900390625,236.0,113.099609375,196.02162388392858
2022-11-01,18130.69921875,18175.80078125,18060.150390625,18145.400390625,349900,17443.8,338.45681962463317,18120.713639249265,16766.886360750734,16993.27014936649,17696.67633185026,17537.597634445585,159.07869740467504,68.37214656064954,87.99003735990037,97.50581682295706,96.88473733453948,115.650390625,163.6015625,47.951171875,185.45744977678572
2022-11-02,18177.900390625,18178.75,18048.650390625,18082.849609375,270900,17503.575,340.5717877623876,18184.718575524777,16822.431424475224,16998.311676542082,17756.087605315603,17577.98666962554,178.1009356900613,90.3179043865319,83.03993563369329,92.150897912597,96.2227413531878,130.099609375,33.349609375,96.75,181.72893415178572
2022-11-03,17968.349609375,18106.30078125,17959.19921875,18052.69921875,213000,17542.494921875,357.06915470793973,18256.63323129088,16828.35661245912,17002.015855046622,17801.720161228586,17613.150562153278,188.56959907530836,109.96824332428719,87.82549053926947,88.33078389041373,92.66249954198925,147.1015625,23.451171875,123.650390625,180.33258928571428
2022-11-04,18053.400390625,18135.099609375,18017.150390625,18117.150390625,267900,17581.76240234375,375.3922460893657,18332.546894522482,16830.977910165017,17006.862053275152,17850.247888828035,17650.483882780813,199.7640060472222,127.9273958688742,86.79721920017283,94.29738438005143,91.5930220610207,117.94921875,82.400390625,35.548828125,164.88602120535714
2022-11-07,18211.75,18255.5,18064.75,18202.80078125,314800,17626.169921875,394.1924934202171,18414.554908715436,16837.784935034564,17012.942077223142,17904.486795354493,17691.39624563038,213.09054972411104,144.96002663992158,86.36131763865686,93.68493484122229,92.10436770389579,190.75,138.349609375,52.400390625,162.08244977678572
2022-11-09,18288.25,18296.400390625,18117.5,18157.0,307200,17671.969921875,400.2524610288365,18472.474843932672,16871.464999817326,17018.89522022781,17943.334980684573,17725.885412620722,217.44956806385017,159.4579349247073,80.5720416769148,84.07581352282996,90.68604424803455,178.900390625,93.599609375,85.30078125,159.43247767857142
2022-11-10,18044.349609375,18103.099609375,17969.400390625,18028.19921875,256500,17724.20234375,372.9154341492578,18470.033212048515,16978.371475451484,17023.161011202566,17956.391017310023,17748.279027889555,208.11198942046758,169.18874582385936,71.50943703486573,69.36245691145793,82.37440175850338,133.69921875,53.900390625,187.599609375,163.20744977678572
2022-11-11,18272.349609375,18362.30078125,18259.349609375,18349.69921875,378500,17785.50732421875,369.7516366284192,18525.01059747559,17046.00405096191,17031.179970248842,18016.899971377712,17792.828671656996,224.07129972071561,180.1652566032306,76.74153957416034,98.50257848001968,83.98028297143584,102.951171875,334.1015625,231.150390625,175.41824776785714
2022-11-14,18376.400390625,18399.44921875,18311.400390625,18329.150390625,301400,17851.24736328125,341.2082008924006,18533.663765066052,17168.83096149645,17037.606901797066,18064.93849741576,17832.556206395366,232.38229102039259,190.608663486663,75.4796702824545,90.7798675116683,86.21496763438195,88.048828125,49.75,38.298828125,171.03599330357142
2022-11-15,18362.75,18427.94921875,18282.0,18403.400390625,250900,17912.132421875,324.4279594418951,18560.98834075879,17263.27650299121,17043.008323556543,18117.00955790949,17874.840960782745,242.1685971267434,200.92065021467909,74.07215839114943,96.8962826508892,95.39290954752572,145.94921875,98.798828125,47.150390625,167.0859375
2022-11-16,18398.25,18442.150390625,18344.150390625,18409.650390625,219300,17967.02490234375,310.06611168880283,18587.157125721355,17346.892678966145,17047.790879809872,18162.031224481107,17914.456474104394,247.57475037671247,210.25147024708576,78.34080387978544,95.87380386186169,94.51665134147305,98.0,38.75,59.25,161.62165178571428
2022-11-17,18358.69921875,18417.599609375,18312.94921875,18343.900390625,200500,18009.8724609375,299.25548712190715,18608.383435181313,17411.361486693684,17052.003792922194,18190.01109619555,17946.2671345874,243.74396160815013,216.94996851929864,73.09284280081505,86.32474914842312,93.03161188705799,104.650390625,7.94921875,96.701171875,159.85379464285714
2022-11-18,18382.94921875,18394.599609375,18209.80078125,18307.650390625,198800,18049.64248046875,281.997907568575,18613.6382956059,17485.6466653316,17055.982306904065,18208.109449184696,17973.03626466426,235.07318452043546,220.57461171952602,70.02416340408149,75.1959428307976,85.7981652803608,184.798828125,50.69921875,134.099609375,164.82505580357142
2022-11-21,18246.400390625,18262.30078125,18133.349609375,18159.94921875,213800,18079.44248046875,258.48164035578424,18596.40576118032,17562.479199757185,17059.82821848569,18200.700182963974,17986.88166867061,213.8185142933653,219.2233922342939,56.041188177006305,41.56734918368915,67.69601372096996,128.951171875,45.349609375,174.30078125,160.41796875
2022-11-22,18179.150390625,18261.849609375,18137.69921875,18244.19921875,177700,18112.83740234375,231.82697799447484,18576.4913583327,17649.1834463548,17063.08781170691,18207.39234231567,18005.942227935746,201.45011437992434,215.66873666342,54.20812958892851,59.01217692329469,58.59182297926048,124.150390625,101.900390625,22.25,157.60002790178572
